",""IMDB_ID"",""MOVIELENS_ID"",""TITLE"",""GENRES_CODE"",""YEAR"",""LENGTH"",""POSTER"",""YOU_TUBE_ID"",""IMDB_RATING"",""IMDB_VOTES"",""f1"",""f2"",""f4"",""f6"""
"98,""tt0110057"",246,""Hoop Dreams"",""0000001000000000000"",1994,""170 min"",""MV5BMTk4ODE0MjQzOF5BMl5BanBnXkFtZTcwNDUzNjgyMQ@@._V1_SX300.jpg"",""fuemPpgc-7s"",8.3,18233,0.639576631313,0.643893022989,0.72373868651,0.659353320244"
"99,""tt0110005"",247,""Heavenly Creatures"",""0000010100000000000"",1994,""99 min"",""MV5BMTQ2NzUzMDUzMV5BMl5BanBnXkFtZTgwMzI0NzkxMjE@._V1_SX300.jpg"",""0_KzpSS6wYg"",7.4,49188,0.738013793532,0.643863448413,0.667998790243,0.673872092257"
"100,""tt0110066"",248,""Houseguest"",""0000100000000000000"",1995,""113 min"",""MV5BMjE5MDQ1NTY1Ml5BMl5BanBnXkFtZTYwODgxODQ5._V1_SX300.jpg"",""Diwx6z0Q8o4"",5.9,4400,0.788208651509,0.645663627003,0.600306407752,0.674458411987"
"101,""tt0110116"",249,""Immortal Beloved"",""0000000100000010000"",1994,""121 min"",""MV5BNzE3NjQ4MTQyNV5BMl5BanBnXkFtZTYwOTU1MDg4._V1_SX300.jpg"",""vwEwAKfkWe8"",7.5,18296,0.723922324888,0.646708824433,0.434691691352,0.686985429716"
"102,""tt0110006"",250,""Heavy Weights"",""0001100000000000000"",1995,""100 min"",""MV5BMTY4MDMyODQwM15BMl5BanBnXkFtZTYwNTY5Mzk5._V1_SX300.jpg"",""uD4GclR6ZEo"",6.7,18230,0.624509597299,0.667267790128,0.655233962661,0.704358643538"
"103,""tt0110099"",252,""I.Q."",""0000100000000010000"",1994,""100 min"",""MV5BMTIwMTc2ODg3NV5BMl5BanBnXkFtZTcwNjEyNTUxMQ@@._V1_SX300.jpg"",""1lF2BkLl0yQ"",6.2,19608,0.683125810065,0.768958720265,0.619308448224,0.712453067048"
"104,""tt0110148"",253,""Interview with the Vampire: The Vampire Chronicles"",""0000000100100000000"",1994,""123 min"",""MV5BMTIzMTIxOTg1NV5BMl5BanBnXkFtZTcwOTM0OTcxMQ@@._V1_SX300.jpg"",""HBTObecD93s"",7.6,233582,0.600425221083,0.683686945562,0.681978168134,0.711454116847"
"105,""tt0110216"",256,""Junior"",""0000100000000001000"",1994,""109 min"",""MV5BMTYwNjA3MTUxMl5BMl5BanBnXkFtZTcwMDk2MjAyMQ@@._V1_SX300.jpg"",""aNfsJuv0bJU"",4.5,52386,0.701267948822,0.646930809895,0.679985436769,0.714927312337"
"106,""tt0113501"",257,""Just Cause"",""0000000000000100100"",1995,""102 min"",""MV5BMTQyMzk3Mzk3OV5BMl5BanBnXkFtZTcwOTU5ODYyMQ@@._V1_SX300.jpg"",""oiFqWwJsbAk"",6.4,19111,0.656573159867,0.643341578792,0.559989495095,0.684300702078"
"107,""tt0113552"",259,""Kiss of Death"",""0000010100000000100"",1995,""101 min"",""MV5BOTY2MTMyMjM0OV5BMl5BanBnXkFtZTcwNzQ0OTUyMQ@@._V1_SX300.jpg"",""OzDKmB6bfQQ"",5.9,14023,0.519472957119,0.744943004926,0.625764803303,0.696665956131"
"108,""tt0076759"",260,""Star Wars: Episode IV - A New Hope"",""1100000000000001000"",1977,""121 min"",""MV5BOTIyMDY2NGQtOGJjNi00OTk4LWFhMDgtYmE3M2NiYzM0YTVmXkEyXkFqcGdeQXVyNTU1NTcwOTk@._V1_SX300.jpg"",""xioILbwDlEg"",8.7,875151,0.542175855767,0.682482893272,0.741784456733,0.810666953225"
"110,""tt0113670"",262,""A Little Princess"",""0001000100000000000"",1995,""97 min"",""MV5BMTYxMTA0OTc1Nl5BMl5BanBnXkFtZTgwOTExNzQxMTE@._V1_SX300.jpg"",""Q3WJrWZ_npg"",7.7,24485,0.695459599443,0.699874897983,0.445476600581,0.824621149606"
"111,""tt0110296"",263,""Ladybird Ladybird"",""0000000100000000000"",1994,""101 min"",""MV5BMjE0MjcyMzY0MF5BMl5BanBnXkFtZTcwMTExNDMzMQ@@._V1_SX300.jpg"",""REPoYxk2W7w"",7.5,2314,0.643211763493,0.676586547961,0.586265040102,0.833217058365"
"112,""tt0109731"",264,""L'Enfer"",""0000000100000000000"",1994,""100 min"",""MV5BMTc2OTI1MDYzM15BMl5BanBnXkFtZTcwMjk3MzUxMQ@@._V1_SX300.jpg"",""zIk7T61lC28"",7.2,2887,0.840604669214,0.675591481741,0.574303196171,0.815123595665"
"113,""tt0103994"",265,""Like Water for Chocolate"",""0000000110000010000"",1992,""105 min"",""MV5BMTUxNDI3MTIyMF5BMl5BanBnXkFtZTcwMzg5NDEzMQ@@._V1_SX300.jpg"",""Vqm8_GjKDBc"",7.2,13218,0.75749806055,0.677611691631,0.698657447958,0.81434940513"
"115,""tt0110443"",267,""Major Payne"",""0000100000000000000"",1995,""95 min"",""MV5BMTk5MTAwODQwMF5BMl5BanBnXkFtZTcwMzE5NjMyMQ@@._V1_SX300.jpg"",""6Vvlw7uPdn8"",6.1,21323,0.694201568011,0.686037279456,0.665515355065,0.829197625717"
"116,""tt0110365"",268,""Little Odessa"",""0000010100000000000"",1994,""98 min"",""MV5BMTU2MzUyNzc5OV5BMl5BanBnXkFtZTcwODc4OTUyMQ@@._V1_SX300.jpg"",""LkGY1-IvSmU"",6.8,5500,0.611150961183,0.621016024001,0.38296024137,0.828609008244"
"117,""tt0107566"",269,""Mi vida loca"",""0000000100000000000"",1993,""92 min"",""MV5BNTg4ODk5NTQyN15BMl5BanBnXkFtZTcwMDM1MjYyMQ@@._V1_SX300.jpg"",""hASzFtCe6hM"",6.6,1445,0.64194329094,0.649975554234,0.693744462485,0.818124102519"
"118,""tt0110391"",270,""Love Affair"",""0000000100000010000"",1994,""108 min"",""MV5BMTI2MzY0NTE3MF5BMl5BanBnXkFtZTcwOTk1NTAyMQ@@._V1_SX300.jpg"",""qvHxbZBlwZ0"",5.9,3670,0.616977548034,0.769232974306,0.633050940059,0.781857849625"
"119,""tt0113691"",271,""Losing Isaiah"",""0000000100000000000"",1995,""111 min"",""MV5BMTg4NjM0MTExMl5BMl5BanBnXkFtZTcwNjY4MjEyMQ@@._V1_SX300.jpg"",""X5i-SK8I8-w"",6.4,4251,0.694472792932,0.668886819727,0.592584261765,0.75883695741"
"120,""tt0110538"",275,""Mixed Nuts"",""0000100000000000000"",1994,""97 min"",""MV5BMTQ5NzY1MDA4OF5BMl5BanBnXkFtZTcwMTYwNDcxMQ@@._V1_SX300.jpg"",""dwBG2CXDXcc"",5.3,7839,0.760884152714,0.599269967768,0.597858594307,0.763835455531"
"121,""tt0113896"",279,""My Family"",""0000000100000000000"",1995,""128 min"",""MV5BMTg5OTM1Mzg4NV5BMl5BanBnXkFtZTgwMzY2NjQzMTE@._V1_SX300.jpg"",""Cl7ff7hqAA0"",7.3,2972,0.616814192783,0.557184162494,0.606105619475,0.710143721327"
"122,""tt0110684"",281,""Nobody's Fool"",""0000100100000010000"",1994,""110 min"",""MV5BMjM1MTA0Mjc4Ml5BMl5BanBnXkFtZTgwNDUxNjcxMTE@._V1_SX300.jpg"",""kofKSBIXf8c"",7.4,14777,0.758558657109,0.691346561342,0.722043562646,0.742997149211"
"123,""tt0110638"",282,""Nell"",""0000000100000000000"",1994,""112 min"",""MV5BNTM2MDQ0NTQ2OF5BMl5BanBnXkFtZTcwNjI2OTQyMQ@@._V1_SX300.jpg"",""n1Zay9SOYxA"",6.5,22257,0.52922358677,0.626234278621,0.604313191316,0.662690633882"
"124,""tt0113967"",283,""New Jersey Drive"",""0000010100000000000"",1995,""98 min"",""MV5BMTc0NzA1MTA3Ml5BMl5BanBnXkFtZTcwMTc3NTcyMQ@@._V1_SX300.jpg"",""6wEM9KYgMx4"",6.7,2077,0.636947045855,0.568489594317,0.699668865285,0.681266582907"
"126,""tt0110671"",287,""Nina Takes a Lover"",""0000100000000010000"",1994,""100 min"",""MV5BMTY1MTU5Nzc3N15BMl5BanBnXkFtZTcwNzY4MTUyMQ@@._V1_SX300.jpg"",""2IfHLq0k6Q8"",5.7,491,0.714866196833,0.501927578865,0.487906024776,0.63879364596"
"127,""tt0110632"",288,""Natural Born Killers"",""1000010000000000100"",1994,""118 min"",""MV5BMTI2NTU2Nzc0MV5BMl5BanBnXkFtZTcwMzY1OTM2MQ@@._V1_SX300.jpg"",""XpLKNclOtLg"",7.3,167987,0.478031670169,0.556533688518,0.630122341529,0.480832062255"
"128,""tt0110737"",289,""Only You"",""0000100000000010000"",1994,""115 min"",""MV5BMTk5MDQwODk2MV5BMl5BanBnXkFtZTgwMDY0NTcxMTE@._V1_SX300.jpg"",""zLrqyfkXt_A"",6.5,15013,0.678468010869,0.673473841582,0.729739910124,0.576194720527"
"129,""tt0110729"",290,""Once Were Warriors"",""0000010100000000000"",1994,""102 min"",""MV5BMjAzODA3MzE4NF5BMl5BanBnXkFtZTcwMjIwMzAwMQ@@._V1_SX300.jpg"",""_NV45ZuepZo"",8,24761,0.73160987457,0.573610538156,0.758202770804,0.565346431447"
"130,""tt0114151"",291,""Poison Ivy II"",""0000000100000000100"",1996,""106 min"",""MV5BMzI1NzYyMzc5MV5BMl5BanBnXkFtZTcwMjQwOTYyMQ@@._V1_SX300.jpg"",""VXRg_LZdeNE"",4.4,4418,0.636715662838,0.600220315506,0.551867462287,0.519898606417"
"131,""tt0114113"",294,""The Perez Family"",""0000100000000010000"",1995,""113 min"",""MV5BMTk1MTI2Nzg0NF5BMl5BanBnXkFtZTcwOTcwOTc2NA@@._V1_SX300.jpg"",""o1u4ulROfUA"",6.1,1731,0.654144005839,0.755888101882,0.640299933978,0.749736120281"
"132,""tt0114210"",295,""A Pyromaniac's Love Story"",""0000100000000010000"",1995,""94 min"",""MV5BMTcwMzI4NzQ2Ml5BMl5BanBnXkFtZTcwOTQ4ODUyMQ@@._V1_SX300.jpg"",""Vq14tBF16NU"",5.4,870,0.631764256171,0.732981416509,0.544452990652,0.718305187635"
"133,""tt0114084"",297,""Panther"",""0000000100000000000"",1995,""124 min"",""MV5BMTY3MDc3NDQ3N15BMl5BanBnXkFtZTcwODA3NzYxMQ@@._V1_SX300.jpg"",""jCNHQXLMye4"",6.4,1824,0.578935990263,0.69163436592,0.629275412163,0.65780301363"
"135,""tt0110932"",300,""Quiz Show"",""0000000100000000000"",1994,""133 min"",""MV5BMTc2NTU3MTY4Nl5BMl5BanBnXkFtZTcwNTc1NzkxMQ@@._V1_SX300.jpg"",""oOSnYt9k4kM"",7.5,52522,0.619577635406,0.643879290172,0.606475264641,0.588191824235"
"136,""tt0110963"",302,""Queen Margot"",""0000000100000010000"",1994,""159 min"",""MV5BODIyNjMyNjQ4OV5BMl5BanBnXkFtZTcwMjI3ODcyMQ@@._V1_SX300.jpg"",""17CL22j1qOU"",7.5,13262,0.685379499723,0.57215416393,0.645928107044,0.557045182632"
"137,""tt0114296"",304,""Roommates"",""0000100100000000000"",1995,""108 min"",""MV5BMTQyNjMzMTkzN15BMl5BanBnXkFtZTcwOTY4NzkyMQ@@._V1_SX300.jpg"",""JNNloERKTrI"",6.5,1418,0.684205179786,0.582048308964,0.627461869538,0.601003522567"
"138,""tt0108394"",307,""Three Colors: Blue"",""0000000100000000000"",1993,""98 min"",""MV5BMjExNzQ5NTA1OV5BMl5BanBnXkFtZTcwMDkxMjcyMQ@@._V1_SX300.jpg"",""Hxu6my_t4pM"",8,60188,0.698397324459,0.595696512161,0.501994656223,0.693056388712"
"139,""tt0111507"",308,""Three Colors: White"",""0000100100000000000"",1994,""91 min"",""MV5BNTliYTI1YTctMTE0Mi00NDM0LThjZDgtYmY3NGNiODBjZjAwXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg"",""DTLlk6FIP3I"",7.7,42655,0.799667968822,0.577307990187,0.595289309724,0.63666714433"
"143,""tt0114571"",312,""Stuart Saves His Family"",""0000100000000000000"",1995,""95 min"",""MV5BMTMwODE1MDkxOF5BMl5BanBnXkFtZTcwNTEyNzIyMQ@@._V1_SX300.jpg"",""P2bCdymB7do"",5.3,2247,0.738907771451,0.690327584256,0.584471125285,0.747775584261"
"144,""tt0111112"",314,""The Secret of Roan Inish"",""0001000110000100000"",1994,""103 min"",""MV5BNTM5OTczMTE4N15BMl5BanBnXkFtZTcwNDE3MTQyMQ@@._V1_SX300.jpg"",""ZY22yGfaII8"",7.5,5995,0.599181919373,0.571319529524,0.749532684019,0.632859284719"
"145,""tt0111255"",315,""The Specialist"",""1000000100000000100"",1994,""110 min"",""MV5BMTA5ODg3NTMzODZeQTJeQWpwZ15BbWU2MDA5MDg2OA@@._V1_SX300.jpg"",""mqTrjDsEg4g"",5.4,48841,0.458109340871,0.666276879781,0.642874850741,0.516147937386"
"146,""tt0111282"",316,""Stargate"",""1100000000000001000"",1994,""121 min"",""MV5BMTk4ODQ1MTk5M15BMl5BanBnXkFtZTgwMjA2Mzk5MDE@._V1_SX300.jpg"",""kiJtZUPvJxY"",7,145825,0.618436647809,0.662992589338,0.757715624827,0.590078425348"
"147,""tt0111161"",318,""The Shawshank Redemption"",""0000010100000000000"",1994,""142 min"",""MV5BODU4MjU4NjIwNl5BMl5BanBnXkFtZTgwMDU2MjEyMDE@._V1_SX300.jpg"",""6hB3S9bIaco"",9.3,1626900,0.662275315499,0.687068038969,0.755945681894,0.534637234999"
"148,""tt0108260"",320,""Suture"",""0000000001000000100"",1993,""96 min"",""MV5BMTUzNDY1NTMxOV5BMl5BanBnXkFtZTcwNjM2NzI5NA@@._V1_SX300.jpg"",""tmve9RwIh5g"",6.7,1275,0.4273248088,0.421961098662,0.588948972993,0.609954903833"
"149,""tt0114594"",322,""Swimming with Sharks"",""0000100100000000000"",1994,""93 min"",""MV5BMTYyNzQxMTY5NV5BMl5BanBnXkFtZTcwNjM2MDkyMQ@@._V1_SX300.jpg"",""UH9OLQh46FY"",7.1,18781,0.681810696155,0.351417575505,0.544338715127,0.565945013414"
"150,""tt0111309"",324,""The Sum of Us"",""0000100100000000000"",1994,""100 min"",""MV5BMTA0NjExNjQ3NTdeQTJeQWpwZ15BbWU3MDczNjcyOTQ@._V1_SX300.jpg"",""p_eGUINTNHA"",7.4,4205,0.703283630441,0.411387655244,0.65814498488,0.581764950446"
"151,""tt0110081"",326,""To Live"",""0000000100000000000"",1994,""125 min"",""MV5BMTQ0NDAyMzYwMV5BMl5BanBnXkFtZTYwMTQwNzk5._V1_SX300.jpg"",""GAZUbjttUPc"",8.3,11398,0.704790369918,0.374565180014,0.509566383832,0.615765708988"
"152,""tt0114614"",327,""Tank Girl"",""1000100000000001000"",1995,""104 min"",""MV5BMjE3ODMxNzU3NV5BMl5BanBnXkFtZTcwOTQzMTM3NA@@._V1_SX300.jpg"",""Y3iEgKjh3Nk"",5.2,24097,0.471703749008,0.493856598677,0.625220057992,0.637603326494"
"153,""tt0111280"",329,""Star Trek: Generations"",""0100000100000001000"",1994,""118 min"",""MV5BOTMyODkyODk1MV5BMl5BanBnXkFtZTcwNjk5MzI4OA@@._V1_SX300.jpg"",""FDXgeo_1w8k"",6.6,58600,0.704800862527,0.729552388103,0.583102582241,0.665503994091"
"154,""tt0114609"",330,""Tales from the Hood"",""1000010000100000000"",1995,""98 min"",""MV5BMTk2NzE4NDA2MV5BMl5BanBnXkFtZTYwMzc4OTE5._V1_SX300.jpg"",""wc1mL4Qlgq4"",6.1,4424,0.536012110335,0.457612872902,0.536774880972,0.474871331793"
"155,""tt0114852"",332,""Village of the Damned"",""0000000000100001000"",1995,""99 min"",""MV5BMTY4ODY4NDczNV5BMl5BanBnXkFtZTcwNDY1NzMyMQ@@._V1_SX300.jpg"",""OR9ha5l9FzM"",5.6,21103,0.497775271362,0.687334558474,0.76169435294,0.564616720035"
"156,""tt0111590"",334,""Vanya on 42nd Street"",""0000000100000000000"",1994,""119 min"",""MV5BMTI3OTUyNDE5M15BMl5BanBnXkFtZTcwMTQwMzkyMQ@@._V1_SX300.jpg"",""ooVAo8FIpXw"",7.5,3339,0.779842565496,0.612580695687,0.488113982267,0.529303237955"
"157,""tt0114788"",335,""The Underneath"",""0000000000000100100"",1995,""99 min"",""MV5BMTMzNDc5NzU3N15BMl5BanBnXkFtZTcwNzgxOTEyMQ@@._V1_SX300.jpg"",""XGypRYIyr0I"",6.2,2494,0.542208207507,0.710185765809,0.682511353166,0.716434847817"
"158,""tt0114888"",336,""The Walking Dead"",""0000000100000000010"",1995,""88 min"",""MV5BMTk5NTQ4MDE1OF5BMl5BanBnXkFtZTcwMjA3MzAyMQ@@._V1_SX300.jpg"",""R1v0uFms68U"",4.7,595,0.555922505644,0.535972833473,0.698908456363,0.628871431909"
"159,""tt0108550"",337,""What's Eating Gilbert Grape"",""0000000100000000000"",1993,""118 min"",""MV5BMTQ5NjY1MjE5MV5BMl5BanBnXkFtZTgwODU2NTYxMTE@._V1_SX300.jpg"",""X6sLIP3908w"",7.8,166885,0.653099449279,0.604010056766,0.678763829421,0.646522793568"
"160,""tt0114924"",339,""While You Were Sleeping"",""0000100000000010000"",1995,""103 min"",""MV5BMTU5NjU4NDUzMl5BMl5BanBnXkFtZTgwMjc4NDgzMTE@._V1_SX300.jpg"",""d3RSYSsgz3w"",6.6,69445,0.694982690923,0.609716925584,0.602830749975,0.615803696541"
"161,""tt0111667"",340,""The War"",""0100000100000000010"",1994,""126 min"",""MV5BMTM1NTEyMjcxNF5BMl5BanBnXkFtZTcwNDUyODIyMQ@@._V1_SX300.jpg"",""M-a2CFplrhQ"",6.7,10094,0.0651721791094,0.578597762918,0.747525991296,0.621719990365"
"162,""tt0110598"",342,""Muriel's Wedding"",""0000100000000000000"",1994,""106 min"",""MV5BMTgyMzgwNDMwNV5BMl5BanBnXkFtZTcwNTAwMzAzMQ@@._V1_SX300.jpg"",""eTFCFThbwbo"",7.2,27429,0.675445632123,0.593121183463,0.7191718315,0.570151342007"
"163,""tt0109040"",344,""Ace Ventura: Pet Detective"",""0000100000000000000"",1994,""86 min"",""MV5BMjAzNTI0ODUxOF5BMl5BanBnXkFtZTgwNTQxNzQxMTE@._V1_SX300.jpg"",""cXcH0f2B2vA"",6.9,209398,0.667471146665,0.610981267102,0.661891747281,0.575183314353"
"164,""tt0106339"",346,""Backbeat"",""0000000100001000000"",1994,""100 min"",""MV5BMTQxMzAxNjkxNl5BMl5BanBnXkFtZTcwODEzOTUyMQ@@._V1._CR23,21,321,478_SX89_AL_.jpg_V1_SX300.jpg"",""jtEnymSlYeQ"",6.7,4718,0.722255602871,0.580116661418,0.434647708164,0.567206250199"
"165,""tt0104779"",347,""Bitter Moon"",""0000000101000010000"",1992,""139 min"",""MV5BMTU0ODYyODkxNF5BMl5BanBnXkFtZTcwNTU1MTAwMQ@@._V1_SX300.jpg"",""RDpLAHDz020"",7.1,25081,0.622124695775,0.600914916385,0.591190058732,0.635111073371"
"166,""tt0109348"",348,""Bullets Over Broadway"",""0000100000000000000"",1994,""98 min"",""MV5BMTI2MDU5NTgyM15BMl5BanBnXkFtZTYwMTEwNjc5._V1_SX300.jpg"",""5RPuaGSB2QQ"",7.5,28773,0.688670934917,0.83514351028,0.492878368624,0.670569626675"
"167,""tt0109446"",350,""The Client"",""0000000100000100100"",1994,""119 min"",""MV5BMTI4NjM0NzQxOV5BMl5BanBnXkFtZTcwMTQ4MDEzMQ@@._V1_SX300.jpg"",""EZY7_dCQRgk"",6.7,44388,0.568523394988,0.639850007772,0.589205844969,0.600190322772"
"168,""tt0109484"",351,""Corrina, Corrina"",""0000100100000010000"",1994,""115 min"",""MV5BMTI2MTM0MjE1Nl5BMl5BanBnXkFtZTcwOTcwMzEyMQ@@._V1_SX300.jpg"",""SvbCmpo-luk"",6.5,9774,0.731259430212,0.614725845526,0.607271021356,0.573035082757"
"169,""tt0109506"",353,""The Crow"",""1000010010000000100"",1994,""102 min"",""MV5BMTUxMzA1ODI3NF5BMl5BanBnXkFtZTgwNTg3NjQxMTE@._V1_SX300.jpg"",""rEfMQKaAhfs"",7.6,132827,0.509024649005,0.529942889382,0.655228187379,0.541447243809"
"170,""tt0109450"",354,""Cobb"",""0000000100000000000"",1994,""128 min"",""MV5BNzk2MzU1Mjg2M15BMl5BanBnXkFtZTcwNDc4MzAwMQ@@._V1_SX300.jpg"",""TXzEJU1HR-Q"",6.4,5841,0.67970991001,0.534496656999,0.765423996603,0.537391436189"
"171,""tt0109813"",355,""The Flintstones"",""0001100010000000000"",1994,""91 min"",""MV5BMTQ0MDY5MzQ2OF5BMl5BanBnXkFtZTYwOTc0MTg4._V1_SX300.jpg"",""pMnEbfzllso"",4.8,59119,0.689021225389,0.515077949799,0.507328264049,0.60195499174"
"172,""tt0109831"",357,""Four Weddings and a Funeral"",""0000100000000010000"",1994,""117 min"",""MV5BMTMyNzg2NzgxNV5BMl5BanBnXkFtZTcwMTcxNzczNA@@._V1_SX300.jpg"",""g-HeV8Z6iXc"",7.1,105572,0.68010448257,0.527295166462,0.689725810288,0.507998735891"
"173,""tt0113305"",358,""Higher Learning"",""0000000100000000000"",1995,""127 min"",""MV5BMTI1NDEwMDg4Ml5BMl5BanBnXkFtZTcwMzY4MTgxMQ@@._V1_SX300.jpg"",""_4KVCVX1MrQ"",6.5,14432,0.588921418963,0.764577725084,0.680704719391,0.62250559055"
"174,""tt0110093"",360,""I Love Trouble"",""1000100000000000000"",1994,""123 min"",""MV5BMTI4MTIxODc0OF5BMl5BanBnXkFtZTcwMjY3OTEyMQ@@._V1_SX300.jpg"",""c0OGgqPat_A"",5.2,9477,0.593585929665,0.639997268371,0.623572601109,0.548531226931"
"175,""tt0110167"",361,""It Could Happen to You"",""0000100100000010000"",1994,""101 min"",""MV5BMTM4NzUyMjMwMF5BMl5BanBnXkFtZTYwODEwMzc5._V1_SX300.jpg"",""8ZAfzdzZqRA"",6.3,27177,0.719863942166,0.643738214083,0.580405028917,0.556680864768"
"176,""tt0110213"",362,""The Jungle Book"",""0101000000000010000"",1994,""111 min"",""MV5BMTQ1MDQxNjcxNV5BMl5BanBnXkFtZTcwMTEwOTEzMQ@@._V1_SX300.jpg"",""LNVTKXIK7q8"",6,12390,0.646453478184,0.633885401432,0.665358018394,0.67983642404"
"177,""tt0107472"",363,""The Wonderful, Horrible Life of Leni Riefenstahl"",""0000001000000000000"",1993,""180 min"",""MV5BNzQ0OTM1NjQ2M15BMl5BanBnXkFtZTYwMzkwNTE5._V1_SX300.jpg"",""bNefE89DZds"",8.1,1235,0.577801946432,0.851469771612,0.86331704405,0.774423292888"
"178,""tt0107426"",365,""Little Buddha"",""0000000100000000000"",1993,""123 min"",""MV5BMTM1NzQ4MDY0NV5BMl5BanBnXkFtZTcwOTg4MTgyMQ@@._V1_SX300.jpg"",""siO6Vk_CtuM"",6,12114,0.705834057478,0.838464297626,0.58429704114,0.677800121932"
"179,""tt0110475"",367,""The Mask"",""1000110010000000000"",1994,""101 min"",""MV5BMjM3NDI5OTA5Nl5BMl5BanBnXkFtZTgwNzE4ODYxMTE@._V1_SX300.jpg"",""hOqVRwGVUkA"",6.9,256522,0.673664364479,0.827882881749,0.631966092289,0.699605770613"
"180,""tt0110478"",368,""Maverick"",""0100100000000000001"",1994,""127 min"",""MV5BMTE5OTQzMzU3Nl5BMl5BanBnXkFtZTcwNTA3MTMyMQ@@._V1_SX300.jpg"",""LuISFCy3Xj4"",7,80626,0.694530665184,0.831631834339,0.623621764686,0.669609287502"
"181,""tt0110622"",370,""Naked Gun 33 1/3: The Final Insult"",""1000100000000000000"",1994,""83 min"",""MV5BMTMzNzEwODQzN15BMl5BanBnXkFtZTcwNTgwMzcxMQ@@._V1_SX300.jpg"",""SQaULBUqxMs"",6.4,74346,0.696423269327,0.832607253026,0.760413094191,0.689289278944"
"182,""tt0110771"",371,""The Paper"",""0000100100000000000"",1994,""112 min"",""MV5BODE5NjI3NjM3N15BMl5BanBnXkFtZTcwNzYwMTgyMQ@@._V1_SX300.jpg"",""rFGiHm5WMLk"",6.6,10275,0.681658374475,0.83137795954,0.532365610992,0.684342509137"
"183,""tt0110950"",372,""Reality Bites"",""0000100100000010000"",1994,""99 min"",""MV5BMTU3ODgzNDk4N15BMl5BanBnXkFtZTYwOTMxMTE5._V1_SX300.jpg"",""xDYGo0UgIVM"",6.6,35089,0.68373645894,0.826140917975,0.669102135508,0.663639300758"
"184,""tt0110989"",374,""Rihie Rih"",""0001100000000000000"",1994,""95 min"",""MV5BMTkzMzAzOTgwMV5BMl5BanBnXkFtZTYwMzQ0MDA5._V1_SX300.jpg"",""HxRren7VCoU"",5.2,48224,0.646968657233,0.824418310935,0.698673904046,0.739323517446"
"185,""tt0111054"",375,""Safe Passage"",""0000000100000000000"",1994,""98 min"",""MV5BMTg1MTMwMzk5Nl5BMl5BanBnXkFtZTcwMTE5MzUyMQ@@._V1_SX300.jpg"",""VmyKtwOzBgc"",6.4,1013,0.635758462447,0.801674840901,0.551678471079,0.698740749103"
"186,""tt0110997"",376,""The River Wild"",""1000000000000000100"",1994,""111 min"",""MV5BMTgzNzA1NTk4N15BMl5BanBnXkFtZTcwNTI2MzkxMQ@@._V1_SX300.jpg"",""_ItXkYO1Xj0"",6.3,31745,0.613450154487,0.786118439644,0.80490412211,0.654534751682"
"187,""tt0111257"",377,""Speed"",""1000000000000010100"",1994,""116 min"",""MV5BNzczNDQyMTc2MF5BMl5BanBnXkFtZTgwNjI2NzQxMTE@._V1_SX300.jpg"",""aRmhneo5A48"",7.2,255079,0.692982589928,0.78918550822,0.821683861914,0.684864465837"
"188,""tt0111256"",378,""Speechless"",""0000100000000010000"",1994,""99 min"",""MV5BMjA1NTIzMDY1Ml5BMl5BanBnXkFtZTcwMTUxOTQyMQ@@._V1_SX300.jpg"",""PxZo3oM5k2E"",5.7,4011,0.708010474888,0.787280657846,0.541320519326,0.671861558774"
"189,""tt0111438"",379,""Timecop"",""1000000000000001100"",1994,""99 min"",""MV5BMTM2OTg2MDY5M15BMl5BanBnXkFtZTcwNTIwOTM4OA@@._V1_SX300.jpg"",""7OPLHgw54h4"",5.8,43377,0.5122173208,0.509697696638,0.633185080874,0.671243229363"
"190,""tt0111693"",381,""When a Man Loves a Woman"",""0000000100000010000"",1994,""126 min"",""MV5BMTU0NzIyMzQyMV5BMl5BanBnXkFtZTcwNzExNTIyMQ@@._V1_SX300.jpg"",""D7lP_wxoSmY"",6.5,16382,0.482720414549,0.631249538062,0.728278442709,0.667885017608"
"191,""tt0111742"",382,""Wolf"",""0000000100100010100"",1994,""125 min"",""MV5BMjIwMTgwNzU2N15BMl5BanBnXkFtZTgwMjEyNjQxMTE@._V1_SX300.jpg"",""JBwwLfog4Yo"",6.2,42703,0.716213109769,0.613013498951,0.49330868593,0.65652196315"
"192,""tt0111756"",383,""Wyatt Earp"",""0000000000000000001"",1994,""191 min"",""MV5BMTIxOTAzNDkyNF5BMl5BanBnXkFtZTcwMzA3NDE2MQ@@._V1_SX300.jpg"",""BS5n_Ql1v2k"",6.6,34332,0.627087983553,0.739373425486,0.69691851348,0.697234698557"
"193,""tt0112443"",384,""Bad Company"",""1000010100000000000"",1995,""108 min"",""MV5BMjE3MjIyODk5N15BMl5BanBnXkFtZTcwMjQyNTQyMQ@@._V1_SX300.jpg"",""_MPZfcKkIpw"",5.4,2189,0.590058026191,0.513931480124,0.697335267103,0.583411971146"
"194,""tt0110455"",385,""A Man of No Importance"",""0000000100000000000"",1994,""99 min"",""MV5BMTM0MTQxOTIwM15BMl5BanBnXkFtZTcwMTUyMTkxMQ@@._V1_SX300.jpg"",""soWVMrp250U"",6.9,730,0.713851509779,0.712625917751,0.446037237629,0.606028896638"
